ATM_ID,BRANCH_ID,DATE,DATE1,BRA_WITHDRWLS,empty,BRA_DEPOSITS,B_WITHDRWLS_SCALED,B_DEPOSITS_SCALED,ATM_WITHDRWLS,ATM_WITHDRWLS_SCALED,DAY_OF_WEEK,DAY_IN_MONTH,MONTH,YEAR,ATM_WITHDRWLS_1WEEKAGO,ATM_WITHDRWLS_2WEEKAGO,AVG_ATM_WITHDRW_PREVMONTH,FIRSTWORKDAY,LASTWORKDAY,BRA_WITHDRWL_RATIO,AVG_BRA_WITHDRWL_PREVMONTH,IsSaturday,IsSunday,HOLIDAY
Z1031001,1031,17/08/2006,17/08/2006,1147172.3,1,1276126.44,0.0537,0.0604,50870,0.15,5,17,8,2006,9280,18960,30466.935,0,0,0.0443,1018850.715,0,0,1
Z1119001,1119,17/08/2006,17/08/2006,634769.33,1,451659.42,0.0292,0.0207,175290,0.51,5,17,8,2006,28970,58730,80546.935,0,0,0.2761,748150.7671,0,0,1
Z1899001,1899,17/08/2006,17/08/2006,681470.33,1,394304.0,0.0314,0.0179,83820,0.25,5,17,8,2006,15480,89060,65034.516,0,0,0.123,706926.2524,0,0,1
Z0241002,241,16/08/2006,16/08/2006,4206098.09,1,4101388.23,0.2,0.1964,104895,0.31,4,16,8,2006,46450,60850,112460.806,0,0,0.0249,4797375.582,0,0,1
Z0951001,951,16/08/2006,16/08/2006,1184456.48,1,1079297.77,0.0555,0.0509,35705,0.1,4,16,8,2006,33870,71770,64485.161,0,0,0.0301,1213112.907,0,0,1
Z1031001,1031,16/08/2006,16/08/2006,765819.89,1,768270.19,0.0354,0.0359,17100,0.05,4,16,8,2006,8640,27210,32037.419,0,0,0.0223,1018850.715,0,0,1
Z1119001,1119,16/08/2006,16/08/2006,427452.93,1,482350.05,0.0193,0.0222,60355,0.18,4,16,8,2006,34075,44770,84260.484,0,0,0.1412,748150.7671,0,0,1
Z1899001,1899,16/08/2006,16/08/2006,686212.27,1,373122.55,0.0316,0.0169,21850,0.06,4,16,8,2006,23710,92405,67789.032,0,0,0.0318,706926.2524,0,0,1
Z0241002,241,15/08/2006,15/08/2006,4475959.15,1,4128670.05,0.2129,0.1978,164920,0.48,3,15,8,2006,83330,0,117597.258,0,0,0.0368,4797375.582,0,0,1
Z0951001,951,15/08/2006,15/08/2006,585885.04,1,510024.41,0.0268,0.0235,41795,0.12,3,15,8,2006,71390,42550,66769.032,0,0,0.0713,1213112.907,0,0,1
Z1031001,1031,15/08/2006,15/08/2006,1029658.28,1,1042914.97,0.0481,0.0492,18675,0.05,3,15,8,2006,21120,22175,33602.742,0,0,0.0181,1018850.715,0,0,1
Z1119001,1119,15/08/2006,15/08/2006,558902.99,1,514350.06,0.0255,0.0237,77035,0.23,3,15,8,2006,53045,62285,87998.71,0,0,0.1378,748150.7671,0,0,1
Z1899001,1899,15/08/2006,15/08/2006,710464.19,1,379041.76,0.0328,0.0172,30075,0.09,3,15,8,2006,29795,45565,70978.548,0,0,0.0423,706926.2524,0,0,1
Z0241002,241,14/08/2006,14/08/2006,5440739.18,1,5185980.85,0.259,0.2487,134170,0.39,2,14,8,2006,100030,31620,112308.226,0,0,0.0247,4797375.582,0,0,1
Z0951001,951,14/08/2006,14/08/2006,644602.52,1,473938.63,0.0296,0.0218,40985,0.12,2,14,8,2006,69360,38050,66402.581,0,0,0.0636,1213112.907,0,0,1
Z1031001,1031,14/08/2006,14/08/2006,1130719.03,1,1215526.78,0.0529,0.0575,13245,0.04,2,14,8,2006,62650,13100,32640.323,0,0,0.0117,1018850.715,0,0,1
Z1119001,1119,14/08/2006,14/08/2006,517056.32,1,436512.96,0.0235,0.02,90010,0.26,2,14,8,2006,102095,29490,83651.29,0,0,0.1741,748150.7671,0,0,1
Z1899001,1899,14/08/2006,14/08/2006,885042.75,1,431078.92,0.0411,0.0197,41210,0.12,2,14,8,2006,61180,25900,68185.323,0,0,0.0466,706926.2524,0,0,1
Z0241002,241,13/08/2006,,,0,,,,34920,0.1,1,13,8,2006,0,24350,114352.742,1,0,,4797375.582,0,0,1
Z0951001,951,13/08/2006,,,0,,,,31000,0.09,1,13,8,2006,34460,12830,67186.613,1,0,,1213112.907,0,0,1
Z1031001,1031,13/08/2006,,,0,,,,4020,0.01,1,13,8,2006,3550,4445,33548.065,1,0,,1018850.715,0,0,1
Z1119001,1119,13/08/2006,,,0,,,,0,0.0,1,13,8,2006,7755,10135,84890.645,1,0,,748150.7671,0,0,1
Z1899001,1899,13/08/2006,,,0,,,,13260,0.04,1,13,8,2006,17805,4890,69483.226,1,0,,706926.2524,0,0,1
Z0241002,241,12/08/2006,,,0,,,,36040,0.11,7,12,8,2006,134150,43350,112621.774,0,1,,4797375.582,0,1,1
Z0951001,951,12/08/2006,,,0,,,,24930,0.07,7,12,8,2006,44300,23390,66216.774,0,1,,1213112.907,0,1,1
Z1031001,1031,12/08/2006,,,0,,,,3130,0.01,7,12,8,2006,19880,3365,32613.226,0,1,,1018850.715,0,1,1
Z1119001,1119,12/08/2006,,,0,,,,30530,0.09,7,12,8,2006,72150,24775,81464.839,0,1,,748150.7671,0,1,1
Z1899001,1899,12/08/2006,,,0,,,,8920,0.03,7,12,8,2006,38600,11360,68233.548,0,1,,706926.2524,0,1,1
Z0241002,241,11/08/2006,11/08/2006,2843969.5,1,2664831.48,0.1348,0.1273,59850,0.18,6,11,8,2006,180770,86850,112034.194,0,0,0.021,4797375.582,1,0,1
Z0951001,951,11/08/2006,11/08/2006,463040.75,1,483449.4,0.021,0.0222,30630,0.09,6,11,8,2006,95920,39420,65152.903,0,0,0.0661,1213112.907,1,0,1
Z1031001,1031,11/08/2006,11/08/2006,587008.1,1,682319.41,0.0269,0.0318,5990,0.02,6,11,8,2006,12260,18010,32237.258,0,0,0.0102,1018850.715,1,0,1
Z1119001,1119,11/08/2006,11/08/2006,475468.44,1,406194.03,0.0216,0.0185,18415,0.05,6,11,8,2006,67760,54170,79344.032,0,0,0.0387,748150.7671,1,0,1
Z1899001,1899,11/08/2006,11/08/2006,342247.34,1,202009.96,0.0152,0.0087,14615,0.04,6,11,8,2006,35345,28980,67043.71,0,0,0.0427,706926.2524,1,0,1
Z0241002,241,10/08/2006,10/08/2006,3066686.55,1,2744642.5,0.1455,0.1311,47540,0.14,5,10,8,2006,202100,105440,109304.516,0,0,0.0155,4797375.582,0,0,1
Z0951001,951,10/08/2006,10/08/2006,519485.85,1,512979.2,0.0237,0.0236,41110,0.12,5,10,8,2006,62500,64180,65071.452,0,0,0.0791,1213112.907,0,0,1
Z1031001,1031,10/08/2006,10/08/2006,677686.54,1,724280.38,0.0312,0.0338,9280,0.03,5,10,8,2006,18960,26900,31685.161,0,0,0.0137,1018850.715,0,0,1
Z1119001,1119,10/08/2006,10/08/2006,423169.53,1,424214.59,0.0191,0.0194,28970,0.08,5,10,8,2006,58730,84405,77692.097,0,0,0.0685,748150.7671,0,0,1
Z1899001,1899,10/08/2006,10/08/2006,354993.2,1,215786.32,0.0158,0.0093,15480,0.05,5,10,8,2006,89060,52775,66125.806,0,0,0.0436,706926.2524,0,0,1
Z0241002,241,09/08/2006,09/08/2006,2647399.26,1,2588471.52,0.1254,0.1236,46450,0.14,4,9,8,2006,60850,247330,110511.613,0,0,0.0175,4797375.582,0,0,1
Z0951001,951,09/08/2006,09/08/2006,852605.05,1,816852.89,0.0396,0.0383,33870,0.1,4,9,8,2006,71770,114980,66920.806,0,0,0.0397,1213112.907,0,0,1
Z1031001,1031,09/08/2006,09/08/2006,700057.86,1,768883.25,0.0323,0.036,8640,0.03,4,9,8,2006,27210,82205,31722.903,0,0,0.0123,1018850.715,0,0,1
Z1119001,1119,09/08/2006,09/08/2006,507336.72,1,421316.89,0.0231,0.0192,34075,0.1,4,9,8,2006,44770,233235,77709.516,0,0,0.0672,748150.7671,0,0,1
Z1899001,1899,09/08/2006,09/08/2006,496894.85,1,362705.8,0.0226,0.0164,23710,0.07,4,9,8,2006,92405,165700,66551.935,0,0,0.0477,706926.2524,0,0,1
Z0241002,241,08/08/2006,08/08/2006,3414059.53,1,3277275.63,0.1621,0.1568,83330,0.24,3,8,8,2006,0,252570,108385.484,0,0,0.0244,4797375.582,0,0,1
Z0951001,951,08/08/2006,08/08/2006,790111.99,1,668266.24,0.0366,0.0311,71390,0.21,3,8,8,2006,42550,154105,67495.806,0,0,0.0904,1213112.907,0,0,1
Z1031001,1031,08/08/2006,08/08/2006,869022.08,1,838871.92,0.0404,0.0393,21120,0.06,3,8,8,2006,22175,71810,31582.581,0,0,0.0243,1018850.715,0,0,1
Z1119001,1119,08/08/2006,08/08/2006,673124.18,1,654772.97,0.031,0.0305,53045,0.16,3,8,8,2006,62285,199415,76570.806,0,0,0.0788,748150.7671,0,0,1
Z1899001,1899,08/08/2006,08/08/2006,587489.31,1,324531.58,0.0269,0.0146,29795,0.09,3,8,8,2006,45565,70920,66260.161,0,0,0.0507,706926.2524,0,0,1
Z0241002,241,07/08/2006,07/08/2006,5121549.94,1,4659451.51,0.2437,0.2233,100030,0.29,2,7,8,2006,31620,207270,108048.065,0,0,0.0195,4797375.582,0,0,1
Z0951001,951,07/08/2006,07/08/2006,1030045.8,1,747757.68,0.0481,0.0349,69360,0.2,2,7,8,2006,38050,108040,67761.774,0,0,0.0673,1213112.907,0,0,1
Z1031001,1031,07/08/2006,07/08/2006,1366134.88,1,1315339.39,0.0642,0.0623,62650,0.18,2,7,8,2006,13100,63045,31547.258,0,0,0.0459,1018850.715,0,0,1
Z1119001,1119,07/08/2006,07/08/2006,904586.49,1,917353.02,0.0421,0.0431,102095,0.3,2,7,8,2006,29490,201885,76254.516,0,0,0.1129,748150.7671,0,0,1
Z1899001,1899,07/08/2006,07/08/2006,918842.62,1,446134.2,0.0428,0.0204,61180,0.18,2,7,8,2006,25900,153455,66214.194,0,0,0.0666,706926.2524,0,0,1
Z0241002,241,06/08/2006,,,0,,,,0,0.0,1,6,8,2006,24350,93670,108128.065,1,0,,4797375.582,0,0,1
Z0951001,951,06/08/2006,,,0,,,,34460,0.1,1,6,8,2006,12830,27200,68942.903,1,0,,1213112.907,0,0,1
Z1031001,1031,06/08/2006,,,0,,,,3550,0.01,1,6,8,2006,4445,21885,31421.452,1,0,,1018850.715,0,0,1
Z1119001,1119,06/08/2006,,,0,,,,7755,0.02,1,6,8,2006,10135,36690,76278.871,1,0,,748150.7671,0,0,1
Z1899001,1899,06/08/2006,,,0,,,,17805,0.05,1,6,8,2006,4890,43525,66346.935,1,0,,706926.2524,0,0,1
Z0241002,241,05/08/2006,,,0,,,,134150,0.39,7,5,8,2006,43350,80730,106620.0,0,1,,4797375.582,0,1,1
Z0951001,951,05/08/2006,,,0,,,,44300,0.13,7,5,8,2006,23390,61600,69049.355,0,1,,1213112.907,0,1,1
Z1031001,1031,05/08/2006,,,0,,,,19880,0.06,7,5,8,2006,3365,26435,31305.968,0,1,,1018850.715,0,1,1
Z1119001,1119,05/08/2006,,,0,,,,72150,0.21,7,5,8,2006,24775,115995,76221.613,0,1,,748150.7671,0,1,1
Z1899001,1899,05/08/2006,,,0,,,,38600,0.11,7,5,8,2006,11360,56560,66197.097,0,1,,706926.2524,0,1,1
Z0241002,241,04/08/2006,04/08/2006,4164179.61,1,3175357.14,0.198,0.1518,180770,0.53,6,4,8,2006,86850,291160,106008.387,0,0,0.0434,4797375.582,1,0,1
Z0951001,951,04/08/2006,04/08/2006,1093579.84,1,888551.17,0.0511,0.0417,95920,0.28,6,4,8,2006,39420,109065,69795.806,0,0,0.0877,1213112.907,1,0,1
Z1031001,1031,04/08/2006,04/08/2006,781270.62,1,830512.34,0.0362,0.0389,12260,0.04,6,4,8,2006,18010,88825,31293.065,0,0,0.0157,1018850.715,1,0,1
Z1119001,1119,04/08/2006,04/08/2006,709042.59,1,698950.98,0.0327,0.0326,67760,0.2,6,4,8,2006,54170,290070,76320.323,0,0,0.0956,748150.7671,1,0,1
Z1899001,1899,04/08/2006,04/08/2006,716469.82,1,414051.76,0.0331,0.0189,35345,0.1,6,4,8,2006,28980,175440,66375.968,0,0,0.0493,706926.2524,1,0,1
Z0241002,241,03/08/2006,03/08/2006,4311110.71,1,3511970.56,0.205,0.1681,202100,0.59,5,3,8,2006,105440,100640,105540.323,0,0,0.0469,4797375.582,0,0,1
Z0951001,951,03/08/2006,03/08/2006,697856.08,1,543511.88,0.0322,0.0251,62500,0.18,5,3,8,2006,64180,89450,70523.71,0,0,0.0896,1213112.907,0,0,1
Z1031001,1031,03/08/2006,03/08/2006,831735.15,1,801450.99,0.0386,0.0375,18960,0.06,5,3,8,2006,26900,47310,31184.677,0,0,0.0228,1018850.715,0,0,1
Z1119001,1119,03/08/2006,03/08/2006,556169.44,1,550590.31,0.0254,0.0255,58730,0.17,5,3,8,2006,84405,169595,76222.903,0,0,0.1056,748150.7671,0,0,1
Z1899001,1899,03/08/2006,03/08/2006,788753.5,1,390788.79,0.0365,0.0178,89060,0.26,5,3,8,2006,52775,78610,66934.516,0,0,0.1129,706926.2524,0,0,1
Z0241002,241,02/08/2006,02/08/2006,3663043.57,1,3233166.97,0.174,0.1546,60850,0.18,4,2,8,2006,247330,120870,105914.516,0,0,0.0166,4797375.582,0,0,1
Z0951001,951,02/08/2006,02/08/2006,777658.19,1,593439.24,0.036,0.0275,71770,0.21,4,2,8,2006,114980,74005,73403.387,0,0,0.0923,1213112.907,0,0,1
Z1031001,1031,02/08/2006,02/08/2006,852599.01,1,813665.09,0.0396,0.0381,27210,0.08,4,2,8,2006,82205,47230,31429.516,0,0,0.0319,1018850.715,0,0,1
Z1119001,1119,02/08/2006,02/08/2006,472539.77,1,393240.98,0.0214,0.0179,44770,0.13,4,2,8,2006,233235,158130,76850.323,0,0,0.0947,748150.7671,0,0,1
Z1899001,1899,02/08/2006,02/08/2006,751530.06,1,396612.6,0.0348,0.018,92405,0.27,4,2,8,2006,165700,81705,68587.581,0,0,0.123,706926.2524,0,0,1
Z0241002,241,01/08/2006,01/08/2006,4886000.16,1,4674664.7,0.2325,0.2241,0,0.0,3,1,8,2006,252570,133780,107880.806,0,0,0.0,4797375.582,0,0,1
Z0951001,951,01/08/2006,01/08/2006,1520221.09,1,1383174.42,0.0715,0.0655,42550,0.12,3,1,8,2006,154105,87535,76511.774,0,0,0.028,1213112.907,0,0,1
Z1031001,1031,01/08/2006,01/08/2006,863795.54,1,879947.62,0.0401,0.0413,22175,0.06,3,1,8,2006,71810,45365,31539.516,0,0,0.0257,1018850.715,0,0,1
Z1119001,1119,01/08/2006,01/08/2006,883061.26,1,987255.97,0.0411,0.0465,62285,0.18,3,1,8,2006,199415,182365,77759.516,0,0,0.0705,748150.7671,0,0,1
Z1899001,1899,01/08/2006,01/08/2006,687389.45,1,431693.4,0.0317,0.0197,45565,0.13,3,1,8,2006,70920,99515,70776.613,0,0,0.0663,706926.2524,0,0,1
Z0241002,241,31/07/2006,31/07/2006,6642322.34,1,7023932.95,0.3165,0.3372,31620,0.09,2,31,7,2006,207270,200800,107512.097,0,0,0.0048,4923788.366,0,0,1
Z0951001,951,31/07/2006,31/07/2006,1297928.05,1,1358225.43,0.0609,0.0643,38050,0.11,2,31,7,2006,108040,82610,77962.903,0,0,0.0293,1268115.438,0,0,1
Z1031001,1031,31/07/2006,31/07/2006,1487500.57,1,2173304.08,0.07,0.1036,13100,0.04,2,31,7,2006,63045,50975,31273.71,0,0,0.0088,1012322.203,0,0,1
Z1119001,1119,31/07/2006,31/07/2006,812091.01,1,993627.49,0.0377,0.0468,29490,0.09,2,31,7,2006,201885,147320,78028.065,0,0,0.0363,777303.5609,0,0,1
Z1899001,1899,31/07/2006,31/07/2006,668355.7,1,402159.89,0.0308,0.0183,25900,0.08,2,31,7,2006,153455,80715,71310.161,0,0,0.0388,704388.3673,0,0,1
Z0241002,241,30/07/2006,,,0,,,,24350,0.07,1,30,7,2006,93670,41730,112449.032,1,0,,4923788.366,0,0,1
Z0951001,951,30/07/2006,,,0,,,,12830,0.04,1,30,7,2006,27200,14320,79130.323,1,0,,1268115.438,0,0,1
Z1031001,1031,30/07/2006,,,0,,,,4445,0.01,1,30,7,2006,21885,8220,32235.645,1,0,,1012322.203,0,0,1
Z1119001,1119,30/07/2006,,,0,,,,10135,0.03,1,30,7,2006,36690,30550,79005.484,1,0,,777303.5609,0,0,1
Z1899001,1899,30/07/2006,,,0,,,,4890,0.01,1,30,7,2006,43525,12905,76009.032,1,0,,704388.3673,0,0,1
Z0241002,241,29/07/2006,,,0,,,,43350,0.13,7,29,7,2006,80730,100030,105319.839,0,1,,4923788.366,0,1,1
Z0951001,951,29/07/2006,,,0,,,,23390,0.07,7,29,7,2006,61600,31080,76922.258,0,1,,1268115.438,0,1,1
Z1031001,1031,29/07/2006,,,0,,,,3365,0.01,7,29,7,2006,26435,9870,30656.935,0,1,,1012322.203,0,1,1
Z1119001,1119,29/07/2006,,,0,,,,24775,0.07,7,29,7,2006,115995,48200,76374.355,0,1,,777303.5609,0,1,1
Z1899001,1899,29/07/2006,,,0,,,,11360,0.03,7,29,7,2006,56560,27840,73584.194,0,1,,704388.3673,0,1,1
Z0241002,241,28/07/2006,28/07/2006,4927492.22,1,4830323.4,0.2345,0.2315,86850,0.25,6,28,7,2006,291160,39300,104910.484,0,0,0.0176,4923788.366,1,0,1
Z0951001,951,28/07/2006,28/07/2006,971305.48,1,1055291.02,0.0453,0.0498,39420,0.12,6,28,7,2006,109065,34600,78373.226,0,0,0.0406,1268115.438,1,0,1
Z1031001,1031,28/07/2006,28/07/2006,941219.13,1,1270419.01,0.0438,0.0601,18010,0.05,6,28,7,2006,88825,5945,30307.581,0,0,0.0191,1012322.203,1,0,1
Z1119001,1119,28/07/2006,28/07/2006,445667.39,1,471118.3,0.0201,0.0216,54170,0.16,6,28,7,2006,290070,21140,76616.774,0,0,0.1215,777303.5609,1,0,1
Z1899001,1899,28/07/2006,28/07/2006,579712.93,1,363339.9,0.0265,0.0164,28980,0.08,6,28,7,2006,175440,23370,73166.774,0,0,0.05,704388.3673,1,0,1
Z0241002,241,27/07/2006,27/07/2006,3817822.43,1,3731265.09,0.1814,0.1786,105440,0.31,5,27,7,2006,100640,43800,103974.355,0,0,0.0276,4923788.366,0,0,1
Z0951001,951,27/07/2006,27/07/2006,924212.37,1,758324.18,0.043,0.0355,64180,0.19,5,27,7,2006,89450,30610,80489.677,0,0,0.0694,1268115.438,0,0,1
Z1031001,1031,27/07/2006,27/07/2006,1036376.04,1,1440580.03,0.0484,0.0683,26900,0.08,5,27,7,2006,47310,9140,30231.129,0,0,0.026,1012322.203,0,0,1
Z1119001,1119,27/07/2006,27/07/2006,582325.13,1,489314.85,0.0267,0.0225,84405,0.25,5,27,7,2006,169595,16695,76491.613,0,0,0.1449,777303.5609,0,0,1
Z1899001,1899,27/07/2006,27/07/2006,702972.53,1,412963.87,0.0324,0.0188,52775,0.15,5,27,7,2006,78610,18345,69189.355,0,0,0.0751,704388.3673,0,0,1
Z0241002,241,26/07/2006,26/07/2006,4991285.15,1,4571554.32,0.2375,0.2191,247330,0.72,4,26,7,2006,120870,55910,106013.387,0,0,0.0496,4923788.366,0,0,1
Z0951001,951,26/07/2006,26/07/2006,1155584.2,1,872127.93,0.0541,0.0409,114980,0.34,4,26,7,2006,74005,25910,83383.71,0,0,0.0995,1268115.438,0,0,1
Z1031001,1031,26/07/2006,26/07/2006,1472748.01,1,1853393.59,0.0692,0.0882,82205,0.24,4,26,7,2006,47230,7090,30350.806,0,0,0.0558,1012322.203,0,0,1
Z1119001,1119,26/07/2006,26/07/2006,875029.93,1,602715.21,0.0407,0.028,233235,0.68,4,26,7,2006,158130,11080,77480.0,0,0,0.2665,777303.5609,0,0,1
Z1899001,1899,26/07/2006,26/07/2006,677493.63,1,310525.43,0.0312,0.0139,165700,0.48,4,26,7,2006,81705,13445,71358.871,0,0,0.2446,704388.3673,0,0,1
Z0241002,241,25/07/2006,25/07/2006,4291571.76,1,3949772.92,0.204,0.1891,252570,0.74,3,25,7,2006,133780,55870,105485.968,0,0,0.0589,4923788.366,0,0,1
Z0951001,951,25/07/2006,25/07/2006,1303170.25,1,940928.87,0.0611,0.0442,154105,0.45,3,25,7,2006,87535,27615,83201.613,0,0,0.1183,1268115.438,0,0,1
Z1031001,1031,25/07/2006,25/07/2006,1104510.78,1,1032042.69,0.0516,0.0486,71810,0.21,3,25,7,2006,45365,5000,30295.968,0,0,0.065,1012322.203,0,0,1
Z1119001,1119,25/07/2006,25/07/2006,1069711.33,1,851676.14,0.05,0.0399,199415,0.58,3,25,7,2006,182365,18250,76253.226,0,0,0.1864,777303.5609,0,0,1
Z1899001,1899,25/07/2006,25/07/2006,788980.93,1,463302.26,0.0366,0.0212,70920,0.21,3,25,7,2006,99515,16845,70377.581,0,0,0.0899,704388.3673,0,0,1
Z0241002,241,24/07/2006,24/07/2006,5725807.32,1,4741879.98,0.2726,0.2273,207270,0.61,2,24,7,2006,200800,62950,105305.645,0,0,0.0362,4923788.366,0,0,1
Z0951001,951,24/07/2006,24/07/2006,1259752.83,1,791501.84,0.0591,0.0371,108040,0.32,2,24,7,2006,82610,60430,83779.194,0,0,0.0858,1268115.438,0,0,1
Z1031001,1031,24/07/2006,24/07/2006,1250871.3,1,1082332.82,0.0586,0.0511,63045,0.18,2,24,7,2006,50975,11900,30316.29,0,0,0.0504,1012322.203,0,0,1
Z1119001,1119,24/07/2006,24/07/2006,1100289.82,1,653339.99,0.0514,0.0304,201885,0.59,2,24,7,2006,147320,23320,76137.581,0,0,0.1835,777303.5609,0,0,1
Z1899001,1899,24/07/2006,24/07/2006,1154218.69,1,634615.7,0.054,0.0295,153455,0.45,2,24,7,2006,80715,21710,70551.613,0,0,0.133,704388.3673,0,0,1
Z0241002,241,23/07/2006,,,0,,,,93670,0.27,1,23,7,2006,41730,33370,106465.323,1,0,,4923788.366,0,0,1
Z0951001,951,23/07/2006,,,0,,,,27200,0.08,1,23,7,2006,14320,13840,85640.161,1,0,,1268115.438,0,0,1
Z1031001,1031,23/07/2006,,,0,,,,21885,0.06,1,23,7,2006,8220,3110,30377.903,1,0,,1012322.203,0,0,1
Z1119001,1119,23/07/2006,,,0,,,,36690,0.11,1,23,7,2006,30550,12160,76346.452,1,0,,777303.5609,0,0,1
Z1899001,1899,23/07/2006,,,0,,,,43525,0.13,1,23,7,2006,12905,6960,71111.935,1,0,,704388.3673,0,0,1
Z0241002,241,22/07/2006,,,0,,,,80730,0.24,7,22,7,2006,100030,61680,104768.871,0,1,,4923788.366,0,1,1
Z0951001,951,22/07/2006,,,0,,,,61600,0.18,7,22,7,2006,31080,30030,85397.903,0,1,,1268115.438,0,1,1
Z1031001,1031,22/07/2006,,,0,,,,26435,0.08,7,22,7,2006,9870,8860,29814.194,0,1,,1012322.203,0,1,1
Z1119001,1119,22/07/2006,,,0,,,,115995,0.34,7,22,7,2006,48200,26235,75400.645,0,1,,777303.5609,0,1,1
Z1899001,1899,22/07/2006,,,0,,,,56560,0.17,7,22,7,2006,27840,15530,70064.677,0,1,,704388.3673,0,1,1
Z0241002,241,21/07/2006,21/07/2006,4659949.95,1,4159078.22,0.2217,0.1992,291160,0.85,6,21,7,2006,39300,116700,103506.129,0,0,0.0625,4923788.366,1,0,1
Z0951001,951,21/07/2006,21/07/2006,1303699.84,1,777020.88,0.0612,0.0364,109065,0.32,6,21,7,2006,34600,90575,85541.613,0,0,0.0837,1268115.438,1,0,1
Z1031001,1031,21/07/2006,21/07/2006,1347377.1,1,1134855.22,0.0633,0.0536,88825,0.26,6,21,7,2006,5945,25750,29065.968,0,0,0.0659,1012322.203,1,0,1
Z1119001,1119,21/07/2006,21/07/2006,1076014.92,1,692240.6,0.0503,0.0323,290070,0.85,6,21,7,2006,21140,37685,74271.29,0,0,0.2696,777303.5609,1,0,1
Z1899001,1899,21/07/2006,21/07/2006,836356.37,1,426870.36,0.0388,0.0195,175440,0.51,6,21,7,2006,23370,50595,68576.935,0,0,0.2098,704388.3673,1,0,1
Z0241002,241,20/07/2006,20/07/2006,5214920.58,1,4492253.25,0.2482,0.2153,100640,0.29,5,20,7,2006,43800,105715,103059.677,0,0,0.0193,4923788.366,0,0,1
Z0951001,951,20/07/2006,20/07/2006,1322238.1,1,954653.43,0.0621,0.0449,89450,0.26,5,20,7,2006,30610,62265,87520.806,0,0,0.0677,1268115.438,0,0,1
Z1031001,1031,20/07/2006,20/07/2006,1083949.81,1,1061350.55,0.0507,0.05,47310,0.14,5,20,7,2006,9140,23160,27679.355,0,0,0.0436,1012322.203,0,0,1
Z1119001,1119,20/07/2006,20/07/2006,1124919.41,1,901519.5,0.0526,0.0424,169595,0.5,5,20,7,2006,16695,42445,74501.774,0,0,0.1508,777303.5609,0,0,1
Z1899001,1899,20/07/2006,20/07/2006,536960.38,1,303798.36,0.0245,0.0136,78610,0.23,5,20,7,2006,18345,73150,68576.452,0,0,0.1464,704388.3673,0,0,1
Z0241002,241,19/07/2006,19/07/2006,10697633.12,1,8876892.11,0.5104,0.4264,120870,0.35,4,19,7,2006,55910,275705,109790.161,0,0,0.0113,4923788.366,0,0,1
Z0951001,951,19/07/2006,19/07/2006,1741055.23,1,1479338.88,0.0821,0.0702,74005,0.22,4,19,7,2006,25910,116300,88984.194,0,0,0.0425,1268115.438,0,0,1
Z1031001,1031,19/07/2006,19/07/2006,1295075.24,1,1171789.4,0.0608,0.0554,47230,0.14,4,19,7,2006,7090,69420,29494.355,0,0,0.0365,1012322.203,0,0,1
Z1119001,1119,19/07/2006,19/07/2006,695389.31,1,616094.27,0.0321,0.0286,158130,0.46,4,19,7,2006,11080,106280,80174.194,0,0,0.2274,777303.5609,0,0,1
Z1899001,1899,19/07/2006,19/07/2006,570616.05,1,342511.06,0.0261,0.0154,81705,0.24,4,19,7,2006,13445,134665,71805.161,0,0,0.1432,704388.3673,0,0,1
Z0241002,241,18/07/2006,18/07/2006,4289519.96,1,4218228.53,0.2039,0.2021,133780,0.39,3,18,7,2006,55870,149620,108810.484,0,0,0.0312,4923788.366,0,0,1
Z0951001,951,18/07/2006,18/07/2006,1060001.2,1,839796.2,0.0495,0.0394,87535,0.26,3,18,7,2006,27615,90740,89011.452,0,0,0.0826,1268115.438,0,0,1
Z1031001,1031,18/07/2006,18/07/2006,882756.73,1,947218.02,0.041,0.0446,45365,0.13,3,18,7,2006,5000,29730,29584.516,0,0,0.0514,1012322.203,0,0,1
Z1119001,1119,18/07/2006,18/07/2006,662480.32,1,399022.82,0.0305,0.0182,182365,0.53,3,18,7,2006,18250,59785,80766.613,0,0,0.2753,777303.5609,0,0,1
Z1899001,1899,18/07/2006,18/07/2006,542848.66,1,291961.41,0.0248,0.013,99515,0.29,3,18,7,2006,16845,78730,71251.935,0,0,0.1833,704388.3673,0,0,1
Z0241002,241,17/07/2006,17/07/2006,4361106.41,1,4277932.12,0.2074,0.2049,200800,0.59,2,17,7,2006,62950,159280,108366.129,0,0,0.046,4923788.366,0,0,1
Z0951001,951,17/07/2006,17/07/2006,1201433.19,1,993901.38,0.0563,0.0468,82610,0.24,2,17,7,2006,60430,92080,91186.452,0,0,0.0688,1268115.438,0,0,1
Z1031001,1031,17/07/2006,17/07/2006,995765.52,1,1061295.84,0.0464,0.05,50975,0.15,2,17,7,2006,11900,25730,29238.71,0,0,0.0512,1012322.203,0,0,1
Z1119001,1119,17/07/2006,17/07/2006,1272714.11,1,1010479.21,0.0597,0.0476,147320,0.43,2,17,7,2006,23320,60305,79847.903,0,0,0.1158,777303.5609,0,0,1
Z1899001,1899,17/07/2006,17/07/2006,806736.86,1,447635.21,0.0374,0.0205,80715,0.24,2,17,7,2006,21710,143415,70307.581,0,0,0.1001,704388.3673,0,0,1
